  0.32673267326732736       0.51784960046273476       0.32673267326732736       0.51785263607914467     
  0.34653465346534718       0.46366350514359095       0.34653465346534718       0.46366767130667202     
  0.36633663366336700       0.40768358569784902       0.36633663366336700       0.40768863536433780     
  0.38613861386138681       0.35012641757083263       0.38613861386138681       0.35013188723280952     
  0.40594059405940663       0.29121467827694508       0.40594059405940663       0.29121986314562004     
  0.42574257425742645       0.23117628590357717       0.42574257425742645       0.23118023386222403     
  0.44554455445544627       0.17024351734025492       0.44554455445544627       0.17024505127765507     
  0.46534653465346609       0.10865210964442798       0.46534653465346609       0.10864989001399833     
  0.48514851485148591        4.6640348020539353E-002  0.48514851485148591        4.6632989999350963E-002
  0.50495049504950573       -1.5551856059190758E-002  0.50495049504950573       -1.5565593592958456E-002
  0.52475247524752555       -7.7683893025695686E-002  0.52475247524752555       -7.7704826298327132E-002
  0.54455445544554537      -0.13951538608479430       0.54455445544554537      -0.13954350908096708     
  0.56435643564356519      -0.20080712118836211       0.56435643564356519      -0.20084106430600046     
  0.58415841584158501      -0.26132197250706346       0.58415841584158501      -0.26135828505555070     
  0.60396039603960483      -0.32082581982417063       0.60396039603960483      -0.32085803948041469     
  0.62376237623762465      -0.37908845430125060       0.62376237623762465      -0.37910592147168626     
  0.64356435643564447      -0.43588446911148865       0.64356435643564447      -0.43587083852289998     
  0.66336633663366429      -0.49099413149496135       0.66336633663366429      -0.49092552723278005     
  0.68316831683168411      -0.54420423286204311       0.68316831683168411      -0.54404698647146466     
  0.70297029702970393      -0.59530891365606897       0.70297029702970393      -0.59501681779922766     
  0.72277227722772375      -0.64411045978400827       0.72277227722772375      -0.64362146228624639     
  0.74257425742574357      -0.69042006753392771       0.74257425742574357      -0.68965232243474972     
  0.76237623762376339      -0.73405857401991137       0.76237623762376339      -0.73290575745091013     
  0.78217821782178321      -0.77485715032850178       0.78217821782178321      -0.77318293965346419     
  0.80198019801980303      -0.81265795468500424       0.80198019801980303      -0.81028955933896629     
  0.82178217821782285      -0.84731474311268251       0.82178217821782285      -0.84403536494869069     
  0.84158415841584266      -0.87869343522232723       0.84158415841584266      -0.87423352490353157     
  0.86138613861386248      -0.90667263294326184       0.86138613861386248      -0.90069979698446456     
  0.88118811881188230      -0.93114409018892208       0.88118811881188230      -0.92325149064125611     
  0.90099009900990212      -0.95201313163995793       0.90099009900990212      -0.94170620711674502     
  0.92079207920792194      -0.96919901902467342       0.92079207920792194      -0.95588034175654890     
  0.94059405940594176      -0.98263526347973174       0.94059405940594176      -0.96558733237628225     
  0.96039603960396158      -0.99226988278266581       0.96039603960396158      -0.97063563701334488     
